"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Response","Accuracy","EventTime","Value","RT","LogRT"
"202","62d1972976dd315728ead6f9","admired","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921036115,"concrete",1610,7.38398945797851
"203","62d1972976dd315728ead6f9","dance","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921037748,"abstract",1699,7.43779512167193
"204","62d1972976dd315728ead6f9","cook","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921039445,"abstract",1596,7.37525577800975
"205","62d1972976dd315728ead6f9","violate","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921041516,"abstract",1786,7.48773376143644
"206","62d1972976dd315728ead6f9","puke","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921043315,"abstract",1576.5,7.36296247898512
"207","62d1972976dd315728ead6f9","bleed","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921044924,"abstract",1634.5,7.39909222616427
"208","62d1972976dd315728ead6f9","fulfill","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921046739,"concrete",1800,7.49554194388426
"209","62d1972976dd315728ead6f9","swing","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921048827,"abstract",1866,7.53155238140729
"210","62d1972976dd315728ead6f9","hope","test_conc","abstract-positive","Concrete","VC","abstract",1,1728921050538,"abstract",1727.5,7.45443055564183
"211","62d1972976dd315728ead6f9","spit","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921052787,"abstract",1938.5,7.56966975711098
"212","62d1972976dd315728ead6f9","intimidate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921055323,"concrete",2010,7.60589000105312
"213","62d1972976dd315728ead6f9","bathe","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921057019,"abstract",1749,7.4667994750186
"214","62d1972976dd315728ead6f9","excite","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921059019,"concrete",1756,7.47079377419506
"215","62d1972976dd315728ead6f9","hate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921060723,"concrete",1552,7.34729970074316
"216","62d1972976dd315728ead6f9","enlighten","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921062714,"concrete",1785,7.48717369421374
"217","62d1972976dd315728ead6f9","distrust","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921064995,"concrete",1972.5,7.58705705272003
"218","62d1972976dd315728ead6f9","barf","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921066530,"abstract",1488.5,7.30552418045583
"219","62d1972976dd315728ead6f9","carjack","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921069162,"abstract",2245.5,7.71668349252779
"220","62d1972976dd315728ead6f9","slap","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921071107,"abstract",1833.5,7.51398198751138
"221","62d1972976dd315728ead6f9","zing","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921073338,"concrete",1926,7.56320059235807
"222","62d1972976dd315728ead6f9","disown","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921076034,"abstract",2190.5,7.69188510725395
"223","62d1972976dd315728ead6f9","displease","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921078075,"concrete",2740.5,7.91589566448617
"224","62d1972976dd315728ead6f9","laugh","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921079899,"abstract",1685,7.42952084278646
"225","62d1972976dd315728ead6f9","weep","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921081556,"abstract",2059.5,7.63021851387614
"226","62d1972976dd315728ead6f9","inspire","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921083100,"concrete",1659.5,7.41427163116003
"227","62d1972976dd315728ead6f9","vomit","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921084723,"abstract",1652,7.40974195408092
"228","62d1972976dd315728ead6f9","sing","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921087060,"abstract",1856.5,7.52644827361713
"229","62d1972976dd315728ead6f9","degrade","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921089062,"abstract",1833.5,7.51398198751138
"230","62d1972976dd315728ead6f9","eat","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921090610,"abstract",1538.5,7.3385631947621
"231","62d1972976dd315728ead6f9","convict","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921092724,"abstract",1858,7.52725591937378
"232","62d1972976dd315728ead6f9","smooch","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921095107,"abstract",1853.5,7.52483102259079
"233","62d1972976dd315728ead6f9","imagine","test_conc","abstract-positive","Concrete","VC","abstract",1,1728921097290,"abstract",1881,7.53955882930103
"234","62d1972976dd315728ead6f9","piss","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921098811,"abstract",1594,7.37400185935016
"235","62d1972976dd315728ead6f9","kiss","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921100348,"abstract",1473.5,7.29539580217775
"236","62d1972976dd315728ead6f9","condemn","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921102314,"abstract",1704.5,7.44102709157796
"237","62d1972976dd315728ead6f9","believe","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921104162,"concrete",1779,7.48380668766583
"238","62d1972976dd315728ead6f9","wish","test_conc","abstract-positive","Concrete","VC","abstract",1,1728921106906,"abstract",2169,7.68202151082687
"239","62d1972976dd315728ead6f9","annoy","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921108930,"abstract",1749,7.4667994750186
"240","62d1972976dd315728ead6f9","profane","test_conc","abstract-negative","Concrete","VC","abstract",1,1728921110642,"abstract",1682,7.42773884053289
"241","616202f3ca5b3ab47923ee80","believe","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923912826,"abstract",1501,7.31388683163346
"242","616202f3ca5b3ab47923ee80","cook","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923916175,"concrete",2478,7.81520706218909
"243","616202f3ca5b3ab47923ee80","hope","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923918256,"abstract",1718,7.4489161025442
"244","616202f3ca5b3ab47923ee80","enlighten","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923922024,"abstract",2617.5,7.86997494274469
"245","616202f3ca5b3ab47923ee80","zing","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923924934,"abstract",2165,7.68017564043659
"246","616202f3ca5b3ab47923ee80","swing","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923927519,"concrete",2617,7.86978390253015
"247","616202f3ca5b3ab47923ee80","laugh","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923929644,"concrete",1725.5,7.45327214253806
"248","616202f3ca5b3ab47923ee80","convict","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923932190,"concrete",2032,7.61677580869837
"249","616202f3ca5b3ab47923ee80","inspire","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923933900,"abstract",1516.5,7.32416032712864
"250","616202f3ca5b3ab47923ee80","hate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923936210,"abstract",1815,7.50384074669895
"251","616202f3ca5b3ab47923ee80","eat","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923941858,"concrete",3549.5,8.17456202747944
"252","616202f3ca5b3ab47923ee80","puke","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923943465,"concrete",1470.5,7.29335775799405
"253","616202f3ca5b3ab47923ee80","sing","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923945720,"concrete",1884,7.54115245513631
"254","616202f3ca5b3ab47923ee80","condemn","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923948122,"abstract",1999,7.6004023345004
"255","616202f3ca5b3ab47923ee80","intimidate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923949585,"abstract",1703.5,7.44044023710102
"256","616202f3ca5b3ab47923ee80","fulfill","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923952440,"abstract",2200,7.69621263934641
"257","616202f3ca5b3ab47923ee80","weep","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923954844,"concrete",1985,7.59337419312129
"258","616202f3ca5b3ab47923ee80","bleed","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923957282,"concrete",1981.5,7.59160941263049
"259","616202f3ca5b3ab47923ee80","annoy","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923959065,"abstract",1651,7.40913644392013
"260","616202f3ca5b3ab47923ee80","kiss","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923961165,"concrete",1847.5,7.52158865282236
"261","616202f3ca5b3ab47923ee80","profane","test_conc","abstract-negative","Concrete","CV","concrete",0,1728923963439,"concrete",2043.5,7.62241930300433
"262","616202f3ca5b3ab47923ee80","excite","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923965460,"abstract",1760.5,7.47335313859511
"263","616202f3ca5b3ab47923ee80","imagine","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923967128,"abstract",1524.5,7.32942176642831
"264","616202f3ca5b3ab47923ee80","distrust","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923968677,"abstract",1428.5,7.26438022167083
"265","616202f3ca5b3ab47923ee80","piss","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923970207,"concrete",1550,7.34601020991329
"266","616202f3ca5b3ab47923ee80","disown","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923971754,"abstract",1414,7.25417784645652
"267","616202f3ca5b3ab47923ee80","admired","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923973166,"abstract",1496,7.31055015853442
"268","616202f3ca5b3ab47923ee80","displease","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923974821,"abstract",1710.5,7.44454100441766
"269","616202f3ca5b3ab47923ee80","barf","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923976227,"concrete",1372.5,7.22438917338369
"270","616202f3ca5b3ab47923ee80","violate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923977831,"abstract",1580.5,7.36549653165567
"271","616202f3ca5b3ab47923ee80","degrade","test_conc","abstract-negative","Concrete","CV","abstract",1,1728923979232,"abstract",1466,7.2902928824466
"272","616202f3ca5b3ab47923ee80","smooch","test_conc","concrete-positive","Concrete","CV","concrete",1,1728923980638,"concrete",1389,7.23633934275434
"273","616202f3ca5b3ab47923ee80","vomit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923982001,"concrete",1412,7.25276241805319
"274","616202f3ca5b3ab47923ee80","carjack","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923983808,"concrete",1872,7.53476265703754
"275","616202f3ca5b3ab47923ee80","wish","test_conc","abstract-positive","Concrete","CV","abstract",1,1728923985401,"abstract",1546.5,7.34374959212512
"276","616202f3ca5b3ab47923ee80","spit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923987105,"concrete",1727.5,7.45443055564183
"277","616202f3ca5b3ab47923ee80","bathe","test_conc","concrete-positive","Concrete","CV","abstract",0,1728923988987,"abstract",1723,7.45182223652793
"278","616202f3ca5b3ab47923ee80","dance","test_conc","concrete-positive","Concrete","CV","abstract",0,1728923990954,"abstract",1624.5,7.39295535510916
"279","616202f3ca5b3ab47923ee80","sleep","test_conc","concrete-positive","Concrete","CV","abstract",0,1728923994339,"abstract",2439,7.79934339821592
"280","616202f3ca5b3ab47923ee80","slap","test_conc","concrete-negative","Concrete","CV","concrete",1,1728923995772,"concrete",1472.5,7.29471691552574
"281","616202f3ca5b3ab47923ee80","admired","test_val","abstract-positive","Valence","CV","positive",1,1728924027726,"positive",1496,7.31055015853442
"282","616202f3ca5b3ab47923ee80","degrade","test_val","abstract-negative","Valence","CV","negative",1,1728924029262,"negative",1466,7.2902928824466
"283","616202f3ca5b3ab47923ee80","excite","test_val","abstract-positive","Valence","CV","positive",1,1728924030769,"positive",1760.5,7.47335313859511
"284","616202f3ca5b3ab47923ee80","spit","test_val","concrete-negative","Valence","CV","negative",1,1728924032526,"negative",1727.5,7.45443055564183
"285","616202f3ca5b3ab47923ee80","kiss","test_val","concrete-positive","Valence","CV","positive",1,1728924034126,"positive",1847.5,7.52158865282236
"286","616202f3ca5b3ab47923ee80","condemn","test_val","abstract-negative","Valence","CV","negative",1,1728924035730,"negative",1999,7.6004023345004
"287","616202f3ca5b3ab47923ee80","intimidate","test_val","abstract-negative","Valence","CV","negative",1,1728924037680,"negative",1703.5,7.44044023710102
"288","616202f3ca5b3ab47923ee80","fulfill","test_val","abstract-positive","Valence","CV","positive",1,1728924039231,"positive",2200,7.69621263934641
"289","616202f3ca5b3ab47923ee80","swing","test_val","concrete-positive","Valence","CV","positive",1,1728924041885,"positive",2617,7.86978390253015
"290","616202f3ca5b3ab47923ee80","slap","test_val","concrete-negative","Valence","CV","negative",1,1728924043404,"negative",1472.5,7.29471691552574
"291","616202f3ca5b3ab47923ee80","cook","test_val","concrete-positive","Valence","CV","positive",1,1728924045015,"positive",2478,7.81520706218909
"292","616202f3ca5b3ab47923ee80","piss","test_val","concrete-negative","Valence","CV","negative",1,1728924046592,"negative",1550,7.34601020991329
"293","616202f3ca5b3ab47923ee80","bathe","test_val","concrete-positive","Valence","CV","positive",1,1728924048162,"positive",1723,7.45182223652793
"294","616202f3ca5b3ab47923ee80","bleed","test_val","concrete-negative","Valence","CV","negative",1,1728924049693,"negative",1981.5,7.59160941263049
"295","616202f3ca5b3ab47923ee80","vomit","test_val","concrete-negative","Valence","CV","negative",1,1728924051158,"negative",1412,7.25276241805319
"296","616202f3ca5b3ab47923ee80","enlighten","test_val","abstract-positive","Valence","CV","positive",1,1728924052630,"positive",2617.5,7.86997494274469
"297","616202f3ca5b3ab47923ee80","carjack","test_val","concrete-negative","Valence","CV","negative",1,1728924054573,"negative",1872,7.53476265703754
"298","616202f3ca5b3ab47923ee80","sing","test_val","concrete-positive","Valence","CV","positive",1,1728924056092,"positive",1884,7.54115245513631
"299","616202f3ca5b3ab47923ee80","puke","test_val","concrete-negative","Valence","CV","negative",1,1728924057433,"negative",1470.5,7.29335775799405
"300","616202f3ca5b3ab47923ee80","wish","test_val","abstract-positive","Valence","CV","positive",1,1728924058939,"positive",1546.5,7.34374959212512
"301","616202f3ca5b3ab47923ee80","laugh","test_val","concrete-positive","Valence","CV","positive",1,1728924060269,"positive",1725.5,7.45327214253806
